id,resource,concept,timestamp,role,permitId,requestedAmount,permitOrganizationalEntity,permitRequestedBudget,adjustedAmount,processTime,tripTime,TotalDeclared,RequestedAmount,Overspent,Overspent_Amount,Overspent_bool,boolProcessDelay
fd_declaration 80162_18,SYSTEM,Payment Handled,2017-09-14 17:30:52+02:00,UNDEFINED,80160,734.5200558959056,65458,990.9311296836836,734.5200558959056,44.0,2.0,734.5200558959056,491,False,-312.65721320212685,0,0
st_step 68948_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-08-06 12:15:31+02:00,ADMINISTRATION,68936,533.8549682322747,65459,1870.06123791476,533.8549682322747,66.0,6.0,1652.6515045276635,627,True,460.63084180807095,1,1
st_step 46391_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-07 07:36:04+02:00,SUPERVISOR,46381,155.38011783876163,65458,273.13134272507705,155.38011783876163,28.0,2.0,155.38011783876163,254,False,-9.787723958347186,0,0
st_step 16699_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-08-30 17:41:42+02:00,EMPLOYEE,16693,1423.4547790939132,65456,1048.752146840552,1423.4547790939132,77.0,4.0,1423.4547790939132,"1,671",False,-67.29678488834179,0,1
st_step 47117_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-06-05 14:10:29+02:00,ADMINISTRATION,47104,302.12174266261627,65460,275.3375856462748,302.12174266261627,227.0,3.0,302.12174266261627,245,False,0.0,0,1
st_step 42884_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-04-17 10:23:05+02:00,EMPLOYEE,42872,378.0711214652356,65470,529.4800214720749,378.0711214652356,40.0,2.0,378.0711214652356,528,True,66.59207253080854,1,0
st_step 72500_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-06-22 12:47:51+02:00,SUPERVISOR,72493,733.3903734742892,65458,928.3875455859778,733.3903734742892,84.0,3.0,733.3903734742892,914,True,91.47319756681507,1,1
st_step 31676_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-01-29 16:22:06+01:00,EMPLOYEE,31670,75.94324494111949,65458,64.73039986499373,75.94324494111949,21.0,2.0,75.94324494111949,73,False,-7.282228966956666,0,0
st_step 55062_0,STAFF MEMBER,Permit APPROVED by SUPERVISOR,2018-09-25 09:09:22+02:00,SUPERVISOR,55058,1688.463142720727,65456,3483.299376502416,1688.463142720727,74.0,7.0,1688.463142720727,"2,202",False,-381.85951184147234,0,1
fd_declaration 59471_18,SYSTEM,Payment Handled,2018-07-31 17:30:57+02:00,UNDEFINED,59469,2404.116306239882,65456,1366.698926294378,2404.116306239882,46.0,6.0,2404.116306239882,"1,621",True,921.0093930752416,1,0
st_step 12312_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-07-31 12:56:09+02:00,EMPLOYEE,12308,1057.9753041305014,65458,1302.3881421708634,1057.9753041305014,48.0,6.0,1057.9753041305014,"1,928",True,234.86173763892864,1,0
st_step 81207_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-01-25 08:45:54+01:00,SUPERVISOR,81198,962.0712856371848,65455,1361.5250559032568,962.0712856371848,182.0,7.0,962.0712856371848,"1,849",True,35.902065283377965,1,1
st_step 66316_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-07-06 01:18:06+02:00,EMPLOYEE,66312,59.92373054547742,65459,32.04692204541749,59.92373054547742,17.0,0.0,59.92373054547742,49,True,15.007006529811726,1,0
rv_travel permit 60765_6,STAFF MEMBER,Start trip,2018-11-10 00:00:00+01:00,EMPLOYEE,60765,4246.081492773725,65459,7411.711514205632,4246.081492773725,94.0,12.0,4246.081492773725,"3,073",False,-2662.6095140172365,0,1
fd_declaration 65306_17,SYSTEM,Request Payment,2018-07-21 17:29:56+02:00,UNDEFINED,65304,796.5175668441899,65456,688.115209638571,796.5175668441899,35.0,6.0,796.5175668441899,"1,178",False,0.0,0,0
st_step 77379_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-03-10 11:35:31+01:00,EMPLOYEE,77372,943.2928285279096,65458,611.9260247840641,943.2928285279096,63.0,24.0,943.2928285279096,700,False,-404.2683550833899,0,1
st_step 41767_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-06-06 22:02:30+02:00,ADMINISTRATION,41755,1967.140261768832,65469,2720.167291519949,1967.140261768832,71.0,4.0,1967.140261768832,"1,458",False,-1041.5859273563362,0,1
st_step 68105_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-27 08:59:56+02:00,SUPERVISOR,68099,875.6784549713,65456,829.9734042691822,875.6784549713,49.0,3.0,875.6784549713,"1,012",True,226.7072679866409,1,0
st_step 19932_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-12-19 13:57:03+01:00,ADMINISTRATION,19919,1863.4615401683257,65454,2296.054557981108,1863.4615401683257,119.0,16.0,1863.4615401683257,"2,734",True,166.30746737420304,1,1
st_step 47390_0,STAFF MEMBER,Permit FINAL_APPROVED by DIRECTOR,2018-04-16 19:10:02+02:00,DIRECTOR,47383,1217.2726755514027,65455,4787.867065909366,1217.2726755514027,146.0,2.0,1217.2726755514027,"1,311",False,-7139.290314503993,0,1
st_step 72338_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-07-19 14:53:05+02:00,EMPLOYEE,72329,228.41272172818083,65455,797.9778443182277,228.41272172818083,84.0,4.0,228.41272172818083,246,False,-1164.347776614385,0,1
rv_travel permit 46369_6,STAFF MEMBER,Start trip,2018-10-10 00:00:00+02:00,EMPLOYEE,46369,408.5303383877911,65470,1498.1192026432473,408.5303383877911,189.0,3.0,408.5303383877911,670,False,-384.1404674392662,0,1
rv_travel permit 40410_6,STAFF MEMBER,Start trip,2018-06-05 00:00:00+02:00,EMPLOYEE,40410,223.1701818558936,65460,184.17949968511883,223.1701818558936,15.0,1.0,223.1701818558936,203,False,-7.695523512272189,0,0
st_step 27829_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-29 15:39:47+01:00,SUPERVISOR,27822,211.401588362183,65466,707.0705391374008,211.401588362183,33.0,1.0,211.401588362183,307,False,-137.7209044704775,0,0
fd_declaration 84524_18,SYSTEM,Payment Handled,2018-03-01 17:31:26+01:00,UNDEFINED,84522,1190.884207822645,65458,1724.2531966544088,1190.884207822645,73.0,7.0,1190.884207822645,"1,036",False,-533.3689888317638,0,1
st_step 6272_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-02-05 09:53:25+01:00,ADMINISTRATION,6264,288.70456921575186,65458,832.4809646183955,288.70456921575186,24.0,6.0,288.70456921575186,261,False,-873.8567420706663,0,0
st_step 17014_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-09-04 08:17:23+02:00,SUPERVISOR,17008,109.04608181149165,65455,1025.5964512625274,109.04608181149165,21.0,5.0,109.04608181149165,143,False,-840.3411339598865,0,0
st_step 30519_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-12-07 22:56:29+01:00,EMPLOYEE,30512,173.4747922007644,65458,364.2566952206925,173.4747922007644,80.0,1.0,173.4747922007644,223,False,-59.89936771057785,0,1
rv_travel permit 66771_6,STAFF MEMBER,Start trip,2018-05-08 00:00:00+02:00,EMPLOYEE,66771,1786.5207487542748,65460,1263.6394883225132,1786.5207487542748,118.0,18.0,1786.5207487542748,"2,228",False,-218.10307166120424,0,1
st_step 54130_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-06-11 15:40:20+02:00,ADMINISTRATION,54117,184.615882154748,65458,97.90816396545026,184.615882154748,84.0,5.0,184.615882154748,137,False,-30.99390722305989,0,1
st_step 26254_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-06-28 18:42:39+02:00,EMPLOYEE,26245,2390.152873104349,65455,3552.624625311721,2390.152873104349,76.0,9.0,2390.152873104349,"2,926",True,429.6720475915543,1,1
rv_travel permit 55114_7,STAFF MEMBER,End trip,2018-10-05 00:00:00+02:00,EMPLOYEE,55114,3651.96212496633,65459,5706.392458571794,3651.96212496633,66.0,6.0,3651.96212496633,"3,538",False,-476.8814306767795,0,1
rv_travel permit 77409_7,STAFF MEMBER,End trip,2017-04-23 00:00:00+02:00,EMPLOYEE,77409,499.4008592157412,65458,892.0217029941588,499.4008592157412,26.0,4.0,499.4008592157412,527,False,-448.22885466612064,0,0
st_step 32521_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-03-13 11:57:24+01:00,ADMINISTRATION,32514,877.3718849511255,65460,561.5785552997854,877.3718849511255,44.0,2.0,877.3718849511255,653,True,366.8032535859989,1,0
st_step 71757_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-12 09:48:49+02:00,SUPERVISOR,71750,301.54618007605933,65455,1025.989199343547,301.54618007605933,36.0,3.0,301.54618007605933,437,False,-388.4908452696142,0,0
st_step 63020_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-07-21 11:26:34+02:00,EMPLOYEE,63014,569.498829726004,65455,926.6499848972538,569.498829726004,10.0,4.0,569.498829726004,956,False,-25.019823063276363,0,0
st_step 62112_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-07-17 08:04:25+02:00,SUPERVISOR,62106,3540.325623844672,65455,2902.0719815630846,3540.325623844672,24.0,8.0,3540.325623844672,"2,493",True,416.0912185264697,1,0
st_step 58282_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-18 08:48:36+02:00,SUPERVISOR,58276,407.6738189563187,65454,322.92631666011204,407.6738189563187,53.0,2.0,407.6738189563187,403,False,-39.45230506028889,0,0
st_step 39260_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-01 15:17:26+02:00,ADMINISTRATION,39256,833.1255251381328,65456,334.3663698745583,833.1255251381328,23.0,1.0,833.1255251381328,678,True,157.28623483433773,1,0
st_step 3178_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-01 13:02:49+01:00,EMPLOYEE,3168,74.44413823222216,65459,81.34843378718831,74.44413823222216,34.0,0.0,74.44413823222216,103,True,33.969655309848946,1,0
rv_travel permit 47620_6,STAFF MEMBER,Start trip,2018-11-11 00:00:00+01:00,EMPLOYEE,47620,198.3171408948319,65458,336.2797325988194,198.3171408948319,10.0,2.0,198.3171408948319,259,False,-0.7657032466981946,0,0
fd_declaration 73998_18,SYSTEM,Payment Handled,2017-03-23 17:30:45+01:00,UNDEFINED,73996,142.3101150378045,65455,131.07357476356438,142.3101150378045,30.0,1.0,142.3101150378045,165,False,-73.3112713831114,0,0
rv_travel permit 58995_6,STAFF MEMBER,Start trip,2018-11-18 00:00:00+01:00,EMPLOYEE,58995,1261.3739138787012,65455,1642.0387631523715,1261.3739138787012,88.0,5.0,1261.3739138787012,844,False,-2624.375109918245,0,1
st_step 39751_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-06-22 15:13:13+02:00,EMPLOYEE,39734,541.652970316202,65456,1023.0637390311796,541.652970316202,35.0,3.0,541.652970316202,912,True,33.853310644762644,1,0
fd_declaration 56278_18,SYSTEM,Payment Handled,2018-08-30 17:31:13+02:00,UNDEFINED,56276,108.72472055454487,65457,155.09314752634324,108.72472055454487,49.0,2.0,108.72472055454487,96,False,-49.83216358749972,0,0
rv_travel permit 75275_7,STAFF MEMBER,End trip,2017-04-05 00:00:00+02:00,EMPLOYEE,75275,886.9814121934227,65458,999.0643073534578,886.9814121934227,31.0,3.0,886.9814121934227,936,False,-174.36386735426242,0,0
st_step 82702_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-07-24 03:38:51+02:00,PRE_APPROVER,82693,324.9033454586349,65458,616.4220683280358,324.9033454586349,45.0,0.0,324.9033454586349,348,False,-188.5933212144949,0,0
st_step 74330_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-02-16 08:52:07+01:00,EMPLOYEE,74325,395.068087335796,65455,555.6251577130678,395.068087335796,91.0,1.0,395.068087335796,344,False,-113.39859758240677,0,1
st_step 43064_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-04-06 08:05:22+02:00,EMPLOYEE,43059,407.8242431783016,65455,514.8463224148351,407.8242431783016,41.0,1.0,407.8242431783016,316,False,-172.9381284363684,0,0
fd_declaration 6752_17,SYSTEM,Request Payment,2018-02-02 12:57:43+01:00,UNDEFINED,6749,105.14652114156549,65456,153.01843385388997,105.14652114156549,13.0,0.0,105.14652114156549,184,False,-66.28802419794347,0,0
st_step 51796_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-10-08 11:47:34+02:00,EMPLOYEE,51790,281.0732725440522,65456,556.9505396329408,281.0732725440522,42.0,4.0,281.0732725440522,449,False,-19.40594977475644,0,0
st_step 85986_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-16 09:50:44+02:00,SUPERVISOR,85979,1854.1585454288,65455,1892.2705074406497,1854.1585454288,121.0,4.0,1854.1585454288,"1,492",False,-258.48859078363967,0,1
fd_declaration 5191_17,SYSTEM,Request Payment,2018-08-10 17:16:01+02:00,UNDEFINED,5188,731.3048850616175,65458,1150.5342577340562,731.3048850616175,152.0,7.0,731.3048850616175,994,False,-298.70199530685784,0,1
st_step 13755_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-03-22 21:45:39+01:00,EMPLOYEE,13748,1435.6386566237493,65460,1184.755898838066,1435.6386566237493,139.0,8.0,1435.6386566237493,"1,098",False,-264.1156727122016,0,1
st_step 65259_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-06-19 15:48:17+02:00,EMPLOYEE,65250,872.6856792170664,65454,1176.5279050156043,872.6856792170664,56.0,7.0,872.6856792170664,"1,038",False,-220.273263925695,0,0
rv_travel permit 869_7,STAFF MEMBER,End trip,2018-02-13 00:00:00+01:00,EMPLOYEE,869,305.61173062683656,65464,1148.1656920290916,305.61173062683656,38.0,2.0,305.61173062683656,448,False,-308.3404067931476,0,0
fd_declaration 66513_17,SYSTEM,Request Payment,2018-04-05 07:42:14+02:00,UNDEFINED,66511,254.91717432864823,65455,431.71193112361794,254.91717432864823,67.0,8.0,254.91717432864823,263,False,-229.7162369425461,0,1
fd_declaration 31843_18,SYSTEM,Payment Handled,2018-05-07 17:31:14+02:00,UNDEFINED,31840,1437.1920856009085,65456,1857.6056169166973,1437.1920856009085,81.0,5.0,1437.1920856009085,"2,047",True,32.998548130553445,1,1
st_step 65792_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-08-02 15:40:39+02:00,EMPLOYEE,65783,30.32772062073344,65457,42.44063547829205,30.32772062073344,23.0,0.0,30.32772062073344,30,False,0.0,0,0
st_step 30555_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-09-26 10:20:28+02:00,EMPLOYEE,30549,184.0388972152494,65459,391.0574511822554,184.0388972152494,64.0,3.0,184.0388972152494,123,False,-223.5359053851477,0,1
st_step 47046_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-04-16 10:30:30+02:00,BUDGET OWNER,47039,145.7755988265219,65455,425.58818363638807,145.7755988265219,46.0,5.0,145.7755988265219,157,False,-597.0300002895133,0,0
st_step 6021_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-28 14:41:19+01:00,EMPLOYEE,6009,1878.7584496831423,65466,2095.3764350852784,1878.7584496831423,294.0,7.0,1878.7584496831423,"2,128",False,-391.99659382486607,0,1
fd_declaration 15581_18,SYSTEM,Payment Handled,2018-09-27 17:31:24+02:00,UNDEFINED,15579,292.02492890498394,65464,458.13227222196366,292.02492890498394,121.0,14.0,292.02492890498394,420,False,-55.62379598190171,0,1
st_step 19819_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-09-03 14:08:57+02:00,ADMINISTRATION,19814,1952.48649276469,65454,2765.3457357487423,1952.48649276469,91.0,5.0,1952.48649276469,"1,476",False,-560.8768786803716,0,1
st_step 71914_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 10:00:07+02:00,EMPLOYEE,71907,3293.3593134483817,65455,2427.374492866302,3293.3593134483817,62.0,5.0,3293.3593134483817,"2,693",True,865.9848205820799,1,1
fd_declaration 62763_18,SYSTEM,Payment Handled,2018-03-15 17:31:15+01:00,UNDEFINED,62761,584.4432540241478,65458,661.6338724801673,584.4432540241478,28.0,3.0,584.4432540241478,795,False,-77.19061845601948,0,0
st_step 47238_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-28 17:34:39+02:00,EMPLOYEE,47233,612.668672919555,65454,783.9543775486648,612.668672919555,20.0,3.0,612.668672919555,"1,053",True,182.1132902410453,1,0
st_step 56440_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-02-20 08:00:13+01:00,EMPLOYEE,56435,1243.624469470179,65456,1747.774802802788,1243.624469470179,86.0,5.0,1243.624469470179,985,False,-1281.5013568652098,0,1
rv_travel permit 4526_6,STAFF MEMBER,Start trip,2018-07-05 00:00:00+02:00,EMPLOYEE,4526,702.2279136150185,65455,653.4936085042651,702.2279136150185,201.0,1.0,702.2279136150185,964,True,119.46615957765869,1,1
fd_declaration 84770_18,SYSTEM,Payment Handled,2017-07-20 17:31:00+02:00,UNDEFINED,84768,235.1197039687312,65455,408.6891192110528,235.1197039687312,59.0,6.0,235.1197039687312,331,False,-60.378171714024575,0,0
st_step 11273_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-11-19 10:42:05+01:00,BUDGET OWNER,11260,65.96484476675663,65457,59.5771677699741,65.96484476675663,36.0,0.0,65.96484476675663,44,False,-61.46724171447775,0,0
rv_travel permit 73772_7,STAFF MEMBER,End trip,2017-02-23 00:00:00+01:00,EMPLOYEE,73772,266.5452180554409,65458,278.26887240598995,266.5452180554409,43.0,1.0,266.5452180554409,437,True,7.319319488936628,1,0
st_step 37921_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-06-12 08:52:42+02:00,BUDGET OWNER,37910,1536.1501975282938,65460,1670.2615086164235,1536.1501975282938,37.0,6.0,1536.1501975282938,"1,307",False,-168.07152122918592,0,0
fd_declaration 18641_17,SYSTEM,Request Payment,2018-09-27 09:05:29+02:00,UNDEFINED,18639,1253.551777955556,65457,358.67255289838494,1253.551777955556,110.0,6.0,1253.551777955556,"1,042",True,411.4344607109407,1,1
rv_travel permit 80234_7,STAFF MEMBER,End trip,2017-06-12 00:00:00+02:00,EMPLOYEE,80234,525.0109761304502,65458,804.7896155669722,525.0109761304502,49.0,4.0,525.0109761304502,639,False,-214.44110292652192,0,0
fd_declaration 67499_17,SYSTEM,Request Payment,2018-10-22 10:46:51+02:00,UNDEFINED,67497,118.00497634208354,65456,480.0521016510692,118.00497634208354,63.0,3.0,118.00497634208354,229,False,-320.00476117220035,0,1
st_step 14087_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-11-15 14:14:01+01:00,BUDGET OWNER,14081,368.2093552838092,65472,286.2592571341351,368.2093552838092,43.0,3.0,368.2093552838092,371,True,79.39824372696694,1,0
rv_travel permit 61679_7,STAFF MEMBER,End trip,2018-06-22 00:00:00+02:00,EMPLOYEE,61679,1180.2126673261744,65458,1895.259427763724,1180.2126673261744,19.0,4.0,1180.2126673261744,"1,017",False,-1140.7561966387705,0,0
st_step 15949_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-12-11 10:57:48+01:00,EMPLOYEE,15936,453.0368262623185,65456,801.8736638411128,453.0368262623185,36.0,4.0,453.0368262623185,738,True,120.3187235059816,1,0
fd_declaration 75633_18,SYSTEM,Payment Handled,2017-06-29 17:30:42+02:00,UNDEFINED,75631,240.2622611907196,65455,447.8969594795361,240.2622611907196,87.0,1.0,240.2622611907196,178,False,-286.1550526541155,0,1
fd_declaration 37898_17,SYSTEM,Request Payment,2018-08-20 09:31:53+02:00,UNDEFINED,37896,181.0947910184109,65455,614.7731485689058,181.0947910184109,100.0,3.0,181.0947910184109,128,False,-455.5665836556899,0,1
st_step 49025_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-04-18 14:53:05+02:00,EMPLOYEE,49009,695.7686380260697,65456,2241.093653699954,695.7686380260697,39.0,4.0,695.7686380260697,988,False,-466.19315624823696,0,0
st_step 17831_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-09-24 18:33:00+02:00,ADMINISTRATION,17827,370.6696916931203,65455,167.60913791958035,370.6696916931203,26.0,2.0,370.6696916931203,268,True,88.51813532970033,1,0
st_step 41812_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-04-05 15:12:38+02:00,EMPLOYEE,41801,286.0523812448438,65456,1866.2886957863336,286.0523812448438,29.0,5.0,286.0523812448438,401,False,-1497.3165791344818,0,0
rv_travel permit 9931_7,STAFF MEMBER,End trip,2018-03-23 00:00:00+01:00,EMPLOYEE,9931,588.1301388008559,65455,862.2159416600045,588.1301388008559,52.0,11.0,588.1301388008559,479,False,-209.95877606460624,0,0
st_step 54791_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-04-17 15:50:41+02:00,SUPERVISOR,54787,1693.2054886020858,65458,1821.4116848839408,1693.2054886020858,41.0,5.0,1693.2054886020858,"1,871",True,41.62878272351463,1,0
fd_declaration 86113_18,SYSTEM,Payment Handled,2018-01-04 17:31:14+01:00,UNDEFINED,86111,2375.980468213877,65458,3627.690178513825,2375.980468213877,139.0,34.0,2375.980468213877,"2,200",False,-1251.7097102999471,0,1
fd_declaration 11990_17,SYSTEM,Request Payment,2018-09-26 16:32:10+02:00,UNDEFINED,11988,1680.8611607304472,65458,3954.571755274256,1680.8611607304472,69.0,22.0,1680.8611607304472,"3,065",False,-46.614420444400594,0,1
st_step 25912_0,STAFF MEMBER,Declaration APPROVED by SUPERVISOR,2018-10-22 05:15:27+02:00,SUPERVISOR,25900,1163.1029984948132,65458,2964.086207208191,1163.1029984948132,93.0,6.0,1163.1029984948132,"2,012",False,-50.87130410911709,0,1
st_step 75024_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-06-19 15:26:17+02:00,EMPLOYEE,75014,2304.491552890533,65458,2969.20636348766,2304.491552890533,83.0,6.0,2304.491552890533,"1,665",False,-539.7908141905755,0,1
fd_declaration 47041_18,SYSTEM,Payment Handled,2018-05-28 17:30:59+02:00,UNDEFINED,47039,145.7755988265219,65455,425.58818363638807,145.7755988265219,46.0,5.0,145.7755988265219,157,False,-597.0300002895133,0,0
st_step 78909_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-09-05 17:26:25+02:00,SUPERVISOR,78902,496.2302858778363,65455,658.4320315153027,496.2302858778363,35.0,3.0,496.2302858778363,443,False,-175.86490944203229,0,0
fd_declaration 34740_18,SYSTEM,Payment Handled,2018-03-26 17:31:13+02:00,UNDEFINED,34738,157.04591084828587,65454,264.56079560028644,157.04591084828587,21.0,1.0,157.04591084828587,293,False,-93.79875221314,0,0
